Id,production
5497,0.3955420189181289
5498,0.12157668544646529
5499,0.06544975119690682
5500,0.02854504218820576
5501,0.006598127099446377
5502,0.03490983284753451
5503,0.09882725959264567
5504,0.11637119011341794
5505,0.13511634164931347
5506,0.12172502434049413
5507,0.34584736772272956
5508,0.34131287652302006
5509,0.22601753835692168
5510,0.18065068898995174
5511,0.08751406730590743
5512,0.03526613254137166
5513,0.01789078843538093
5514,0.021508374906028437
5515,0.07883169242849004
5516,0.04745032388085998
5517,0.07378901489304364
5518,0.13994539596067712
5519,0.2834439693355467
5520,0.1807654245122513
5521,0.2622437008546715
5522,0.17397472401634573
5523,0.07646441616494119
5524,0.026027893162545886
5525,0.029136467679663536
5526,0.019462498391523926
5527,0.019738536284381356
5528,0.044180790853965125
5529,0.1519260396289362
5530,0.23947661332461642
5531,0.2982355184083534
5532,0.2982355184083534
5533,0.21341916820931525
5534,0.06752583081732105
5535,0.15307027766440498
5536,0.0751201720064997
5537,0.053826618928884504
5538,0.05636953826224165
5539,0.2224722190636241
5540,0.24869165848273805
5541,0.22645726574245514
5542,0.21007981990535116
5543,0.12310540910320877
5544,0.05571278674436584
5545,0.061681724590630906
5546,0.13904760264582175
5547,0.11120456799588117
5548,0.1837556145510499
5549,0.3141664600772857
5550,0.44147408033094043
5551,0.384706000488985
5552,0.4514558365467804
5553,0.15867038635026998
5554,0.09048639388761083
5555,0.05525702352579973
5556,0.043226859632902785
5557,0.07163914545924414
5558,0.15344309169229162
5559,0.16254337151029094
5560,0.19115973883760715
5561,0.18493416835128684
5562,0.38341289872476114
5563,0.4006455806010549
5564,0.26466723943983783
5565,0.21839479867315242
5566,0.12466547545158396
5567,0.06722361832665007
5568,0.05554607505475197
5569,0.058548696208130545
5570,0.11556100504019962
5571,0.09567863000022381
5572,0.1197830516848217
5573,0.1889896922354553
5574,0.3150288139121466
5575,0.2645941982672942
5576,0.32304619617591
5577,0.21751619292643806
5578,0.11025539423464543
5579,0.05106453585324992
5580,0.0692251832169111
5581,0.05619181100323355
5582,0.0679668424037452
5583,0.0918203708702814
5584,0.20008155997678212
5585,0.29720703834986734
5586,0.3903557736027705
5587,0.3903557736027705
5588,0.26643507190524496
5589,0.058350831441429274
5590,0.07152428085846659
5591,0.1731312422217078
5592,0.0840625441826056
5593,0.06108745498712667
5594,0.23154347485427873
5595,0.30267084563568386
5596,0.21293729771563047
5597,0.19367556856861642
5598,0.11044116928220137
5599,0.044020106936735026
5600,0.0499890447830001
5601,0.11800043030535508
5602,0.09015739565541449
5603,0.16451938658729628
5604,0.3029576766474361
5605,0.43026529690109083
5606,0.3742842114903134
5607,0.4424570979521319
5608,0.13544408207401118
5609,0.08571455717455442
5610,0.05597533995790148
5611,0.03221439251482452
5612,0.061679175071079485
5613,0.13248237601403273
5614,0.1588101459785017
5615,0.1656021460550386
5616,0.1524335776484112
5617,0.38111830550088305
5618,0.382851766918312
5619,0.26879318458252466
5620,0.213622961960096
5621,0.11297279564395316
5622,0.057511913506580886
5623,0.04385339524712115
5624,0.04457263556522262
5625,0.1073642411594135
5626,0.07463145765975712
5627,0.10090890454472662
5628,0.1661592802092037
5629,0.30898897531780617
5630,0.2522682700883797
5631,0.31107007948100446
5632,0.20129686741119682
5633,0.09817662863549882
5634,0.04629269914019351
5635,0.05554492669338696
5636,0.04449913119560273
5637,0.046919670063278504
5638,0.07547069219762878
5639,0.18419326740376474
5640,0.28174863863812694
5641,0.3585960393631048
5642,0.3585960393631048
5643,0.2441491151320272
5644,0.05538761346757458
5645,0.0685610628846119
5646,0.15446775359944684
5647,0.08277839044291523
5648,0.05614093967206392
5649,0.2231224302399948
5650,0.27007620303071617
5651,0.07109401649253475
5652,0.024753282197034092
5653,0.033862248055697965
5654,0.023013091750053363
5655,0.040252352089542
5656,0.027914596850243976
5657,0.11578551288889746
5658,0.21881304969281679
5659,0.2779913144404041
5660,0.25232016172568744
5661,0.1738718214840977
5662,0.1738718214840977
5663,0.1655067594870098
5664,0.1655067594870098
5665,0.11323147052269292
5666,0.11323147052269292
5667,0.05731101095579853
5668,0.05731101095579853
5669,0.06046139073542485
5670,0.06046139073542485
5671,0.11671513978522735
5672,0.11671513978522735
5673,0.09623342377699662
5674,0.09623342377699662
5675,0.12928551244549438
5676,0.12928551244549438
5677,0.3859726866691412
5678,0.3402397966470017
5679,0.383016199030387
5680,0.383016199030387
5681,0.12154907743079424
5682,0.12154907743079424
5683,0.07468245102952903
5684,0.07468245102952903
5685,0.04603189899648787
5686,0.04603189899648787
5687,0.042263900784388325
5688,0.042263900784388325
5689,0.07010641275728147
5690,0.07010641275728147
5691,0.10206928533611145
5692,0.10206928533611145
5693,0.11340079848915505
5694,0.11340079848915505
5695,0.1344590026633604
5696,0.1344590026633604
5697,0.11342079749141365
5698,0.11342079749141365
5699,0.3374949328982124
5700,0.3374949328982124
5701,0.3300906837160974
5702,0.3300906837160974
5703,0.22991690208198184
5704,0.22991690208198184
5705,0.17474667945955333
5706,0.11248730945050939
5707,0.05504545232557559
5708,0.039400107430865694
5709,0.04240272858424431
5710,0.07359501532563675
5711,0.060357759678301315
5712,0.11799030981933667
5713,0.2599142488420135
5714,0.17456584512081338
5715,0.2425665757041673
5716,0.1533813700825681
5717,0.10180118054245466
5718,0.05035500531586577
5719,0.05562732395781719
5720,0.052087898731827176
5721,0.05309877517700853
5722,0.08289288264784322
5723,0.1426398351805845
5724,0.23138946075366373
5725,0.2784992874589967
5726,0.2784992874589967
5727,0.202488399214353
5728,0.13760175311026665
5729,0.08407560107041265
5730,0.05089435174047612
5731,0.0570164970019121
5732,0.05717702836286305
5733,0.06318812264042453
5734,0.10370115605152447
5735,0.14554255098305835
5736,0.24603904728986606
5737,0.25373441948810144
5738,0.3359055554754886
5739,0.19577147196632091
5740,0.09738415664724101
5741,0.09738415664724101
5742,0.048183842565919524
5743,0.048183842565919524
5744,0.03902059178127263
5745,0.03902059178127263
5746,0.04895632012373554
5747,0.04895632012373554
5748,0.059715110835615585
5749,0.059715110835615585
5750,0.06750017770378602
5751,0.06750017770378602
5752,0.12838695265113365
5753,0.12838695265113365
5754,0.2020003774206351
5755,0.2020003774206351
5756,0.28332769160891014
5757,0.28332769160891014
5758,0.2803592987129927
5759,0.2803592987129927
5760,0.2370527461725761
5761,0.22609289463091625
5762,0.13316320482461508
5763,0.0732023559821
5764,0.08341987503170205
5765,0.16349559117455081
5766,0.13071296817906244
5767,0.1983889282422597
5768,0.34942700802219495
5769,0.44854732016303855
5770,0.4024213695350723
5771,0.47178899611930974
5772,0.1609443338586842
5773,0.09461418533145122
5774,0.06789852508838332
5775,0.05211888525758958
5776,0.09261065236470872
5777,0.14136900835078542
5778,0.19468132576732466
5779,0.19707304770635486
5780,0.175066079226252
5781,0.3815562881416282
5782,0.3799764327819715
5783,0.2974966043702811
5784,0.23810086833685096
5785,0.13240558655690082
5786,0.07161228194226041
5787,0.062358591727142906
5788,0.06789441827240668
5789,0.10358571510597528
5790,0.1045496483872301
5791,0.20453788102286102
5792,0.37339744077137565
5793,0.2649782684941727
5794,0.3289163873128579
5795,0.2228936829353984
5796,0.11546179200407983
5797,0.07065273611282981
5798,0.07514873352510576
5799,0.0685233192915813
5800,0.08177033447323401
5801,0.11410501685168212
5802,0.21207276841010417
5803,0.32623839266087745
5804,0.3716761379596654
5805,0.3716761379596654
5806,0.25482215681983705
5807,0.1730180821438903
5808,0.11226098527989653
5809,0.06639915636107367
5810,0.07653790656920068
5811,0.07498986552808869
5812,0.09340225721076907
5813,0.16214901279494656
5814,0.21231824447900416
5815,0.3429530474077215
5816,0.352035677920653
5817,0.40651843184571446
5818,0.2785723635447271
5819,0.1428887722230983
5820,0.1428887722230983
5821,0.06498555235651285
5822,0.06498555235651285
5823,0.0483959414566343
5824,0.0483959414566343
5825,0.07883272872691188
5826,0.07883272872691188
5827,0.08736499757409444
5828,0.08736499757409444
5829,0.1052657248094952
5830,0.1052657248094952
5831,0.19726931466492337
5832,0.19726931466492337
5833,0.2842214863983483
5834,0.2842214863983483
5835,0.38692867382240403
5836,0.38692867382240403
5837,0.3725361804621083
5838,0.3725361804621083
5839,0.23448641350165983
5840,0.22335998892852993
5841,0.13905780914445348
5842,0.0939178846833817
5843,0.11126713004651469
5844,0.18789377406368823
5845,0.1741998715969992
5846,0.24187583166019647
5847,0.3602800377918196
5848,0.4566463547005546
5849,0.3725070346237759
5850,0.4821866291159056
5851,0.15539212856100426
5852,0.12326924847165321
5853,0.10775675700752355
5854,0.08545104309310912
5855,0.1113125747389904
5856,0.1541290274785071
5857,0.24929392622714586
5858,0.20831395147902862
5859,0.19500618573926573
5860,0.4062774047932209
5861,0.3793096315676691
5862,0.29852229697531596
5863,0.24007953416356856
5864,0.13438425238361842
5865,0.09816300739253372
5866,0.11085283580862494
5867,0.08849581057591803
5868,0.13387084593125723
5869,0.16822205125354733
5870,0.22607584550347737
5871,0.3792292817961
5872,0.2918111818346931
5873,0.32055325216068953
5874,0.22525843455363181
5875,0.13799408020775933
5876,0.10036569252591838
5877,0.08708020335700567
5878,0.08039751658036566
5879,0.08039751658036566
5880,0.15384134779103878
5881,0.2412150220437667
5882,0.3410756831746232
5883,0.373140370595931
5884,0.373140370595931
5885,0.2588789020772818
5886,0.17797534479967014
5887,0.13603120860194975
5888,0.09068384076034681
5889,0.10553437918301803
5890,0.11466679603060546
5891,0.1264759455224478
5892,0.20542230366802286
5893,0.23878962308261012
5894,0.33844383026907493
5895,0.35300826483478914
5896,0.40651843184571446
5897,0.28055102937144466
5898,0.14086372678252895
5899,0.0980395375401514
5900,0.08229830252760176
5901,0.0969548115818278
5902,0.12603506699613395
5903,0.13741508561622054
5904,0.18577878078918977
5905,0.2924199319234732
5906,0.3731227882522301
5907,0.3373819243857131
5908,0.2330656858561322
5909,0.21574088592328583
5910,0.13184843855401576
5911,0.08707793324297532
5912,0.1039777980482955
5913,0.1835671898165248
5914,0.1741998715969992
5915,0.2429613581224953
5916,0.3501127248183533
5917,0.4484597519704203
5918,0.40233380134245406
5919,0.4487752399337546
5920,0.1629229996854018
5921,0.11883366908878934
5922,0.10402881612528264
5923,0.08811252366434454
5924,0.10957986531952424
5925,0.14458540734073078
5926,0.246479960565619
5927,0.18647927196200656
5928,0.19609171220156457
5929,0.39784622238269857
5930,0.28963517974431674
5931,0.2316483517530462
5932,0.1310908202863015
5933,0.09634622677681831
5934,0.08334984402909913
5935,0.08520237847860111
5936,0.1310986309606303
5937,0.13773055828153374
5938,0.23034452413675266
5939,0.33934920917762573
5940,0.27682600101286625
5941,0.3092323654665704
5942,0.21254167422776798
5943,0.13508673390195822
5944,0.09538668094738771
5945,0.08577434797558206
5946,0.08210327727681756
5947,0.11815383287843381
5948,0.15384134779103878
5949,0.24052487856501584
5950,0.3244146939053153
5951,0.35199211611337794
5952,0.35199211611337794
5953,0.2483696402360321
5954,0.1749967479706079
5955,0.13603120860194975
5956,0.0873904086630299
5957,0.1058491992202375
5958,0.11137336393328852
5959,0.12506414591422976
5960,0.20260833800649605
5961,0.239875149544909
5962,0.3327857344342552
5963,0.3323516560743656
5964,0.390313393001846
5965,0.2643459905275762
5966,0.1448674380498159
5967,0.1448674380498159
5968,0.09474610544283446
5969,0.09474610544283446
5970,0.06276424843971228
5971,0.06276424843971228
5972,0.08945834317738818
5973,0.08945834317738818
5974,0.10835624987605066
5975,0.10835624987605066
5976,0.14125936321625018
5977,0.14125936321625018
5978,0.22189240713281363
5979,0.22189240713281363
5980,0.2760328392515996
5981,0.2760328392515996
5982,0.37609455963463534
5983,0.37609455963463534
5984,0.36436975915853453
5985,0.33362564340043205
5986,0.33362564340043205
5987,0.23541736757522813
5988,0.23334332828990545
5989,0.1342001202731117
5990,0.08867791101126617
5991,0.10632947976739146
5992,0.18830768734272202
5993,0.17818866517239132
5994,0.2477018556486925
5995,0.35027601905266603
5996,0.44623423039763177
5997,0.4001082797696655
5998,0.44455432645319687
5999,0.16527468140449775
6000,0.12118535080788528
6001,0.10562879389357349
6002,0.08846881347567127
6003,0.11117984308781509
6004,0.1469948682868852
6005,0.25761757184955975
6006,0.19121976948820377
6007,0.198501173147719
6008,0.3998416142904678
6009,0.36916689590135005
6010,0.28963517974431674
6011,0.23400003347214215
6012,0.13269079805459236
6013,0.09794620454510916
6014,0.08370613384042587
6015,0.08555866828992785
6016,0.14966459855780137
6017,0.14289959152381956
6018,0.1502832227955281
6019,0.2326962058558486
6020,0.33934920917762573
6021,0.27424418962875097
6022,0.3078771020221005
6023,0.21489335594686393
6024,0.13743841562105416
6025,0.09698665871567856
6026,0.08737432574387291
6027,0.0824595670881443
6028,0.11975381064672466
6029,0.15619302951013472
6030,0.24287656028411178
6031,0.3173643791887361
6032,0.3497665945405894
6033,0.3497665945405894
6034,0.25072132195512814
6035,0.17659672573889876
6036,0.1376311863702406
6037,0.08899038643132075
6038,0.10744917698852835
6039,0.11453865564870197
6040,0.12356956343348566
6041,0.20734883553269326
6042,0.24461564707110614
6043,0.33513741615335113
6044,0.33470333779346156
6045,0.3906696828131727
6046,0.2647022803389029
6047,0.14646741581810674
6048,0.14646741581810674
6049,0.09634608321112531
6050,0.09634608321112531
6051,0.06312053825103901
6052,0.06312053825103901
6053,0.08981463298871492
6054,0.08981463298871492
6055,0.1087125396873774
6056,0.1087125396873774
6057,0.13976478073550608
6058,0.13976478073550608
6059,0.22424408885190958
6060,0.22424408885190958
6061,0.2787779448700276
6062,0.2787779448700276
6063,0.37808995154240455
6064,0.37808995154240455
6065,0.36636515106630374
6066,0.36636515106630374
6067,0.32904844010854756
6068,0.32904844010854756
6069,0.22390892744523683
6070,0.22803326351963052
6071,0.1326300670185641
6072,0.08807941777009518
6073,0.10573098652622047
6074,0.187709194101551
6075,0.17759017193122031
6076,0.24710336240752148
6077,0.3455386454361726
6078,0.4545988963606618
6079,0.39058320261257357
6080,0.45008039034639297
6081,0.1621939639439643
6082,0.12058685756671428
6083,0.11538876462883843
6084,0.0876187658850672
6085,0.11231405926611027
6086,0.15319438501886734
6087,0.2578390685972445
6088,0.2027601992984356
6089,0.1882145091096044
6090,0.4094488698500395
6091,0.3685684026601791
6092,0.23340154023097115
6093,0.13209230481342135
6094,0.09932868629149981
6095,0.08310764059925489
6096,0.08267679421347972
6097,0.15057872390226695
6098,0.13658802328270028
6099,0.14711869668476052
6100,0.21922638964675756
6101,0.343329594617769
6102,0.2744260363011068
6103,0.30727860878092955
6104,0.22280878907400414
6105,0.13645383658836735
6106,0.09638816547450758
6107,0.0847882557868086
6108,0.08186107384697332
6109,0.11376276086776735
6110,0.15559453626896372
6111,0.23670588386158706
6112,0.3126270055722426
6113,0.3433944428016408
6114,0.3433944428016408
6115,0.2501228287139572
6116,0.18104687940276284
6117,0.1370326931290696
6118,0.08871241165231165
6119,0.10887126289071761
6120,0.11394016240753099
6121,0.11647761919278307
6122,0.20103726729157395
6123,0.23666930070753175
6124,0.3271910697897767
6125,0.3298984778081296
6126,0.3827233364495983
6127,0.2567559339753285
6128,0.1435697163595674
6129,0.09574758996995433
6130,0.0888006125147146
6131,0.08857721058204465
6132,0.10811404644620642
6133,0.12624911550668927
6134,0.19151649244123034
6135,0.28906978298063735
6136,0.3772037280377626
6137,0.36283636914748874
6138,0.2945911864827313
6139,0.22390892744523683
6140,0.22698345964729238
6141,0.13158026314622598
6142,0.08243367296411942
6143,0.10173134566596044
6144,0.18370955324129096
6145,0.17359053107096026
6146,0.24310372154726145
6147,0.3455386454361726
6148,0.4545988963606618
6149,0.39058320261257357
6150,0.45008039034639297
6151,0.1621939639439643
6152,0.11658721670645422
6153,0.10615802662764368
6154,0.08361912502480714
6155,0.11371816840209084
6156,0.14919474415860728
6157,0.2538394277369844
6158,0.2027601992984356
6159,0.18421486824934435
6160,0.40141640766989295
6161,0.3685684026601791
6162,0.23340154023097115
6163,0.13209230481342135
6164,0.09114775216264316
6165,0.07492670647039824
6166,0.08408090334946032
6167,0.14073117961811957
6168,0.13621840316331235
6169,0.14311905582450046
6170,0.2152267487864975
6171,0.33929677329788255
6172,0.27042639544084673
6173,0.30727860878092955
6174,0.22280878907400414
6175,0.1324541957281073
6176,0.08715742747331286
6177,0.08019231485317094
6178,0.07726513291333566
6179,0.07726513291333566
6180,0.15159489540870366
6181,0.232706243001327
6182,0.3126270055722426
6183,0.3433944428016408
6184,0.3433944428016408
6185,0.2501228287139572
6186,0.18104687940276284
6187,0.13303305226880954
6188,0.07948167365111693
6189,0.10845661522567654
6190,0.10994052154727094
6191,0.11247797833252302
6192,0.1970376264313139
6193,0.2326696598472717
6194,0.3271910697897767
6195,0.3298984778081296
6196,0.3827233364495983
6197,0.2567559339753285
6198,0.1435697163595674
6199,0.1435697163595674
6200,0.09428313843257516
6201,0.09428313843257516
6202,0.08315486770873884
6203,0.08315486770873884
6204,0.09356631291324424
6205,0.09356631291324424
6206,0.10951815558218703
6207,0.10951815558218703
6208,0.12765322464266984
6209,0.12765322464266984
6210,0.1911468723218424
6211,0.1911468723218424
6212,0.28906978298063735
6213,0.28906978298063735
6214,0.3731709067178761
6215,0.3731709067178761
6216,0.3514390100843051
6217,0.3514390100843051
6218,0.2831938274195477
6219,0.2831938274195477
6220,0.2185492109345746
6221,0.22434711617309588
6222,0.12894391967202948
6223,0.07979732948992295
6224,0.09909500219176397
6225,0.18107320976709446
6226,0.17095418759676376
6227,0.34388170618885644
6228,0.4561965487485233
6229,0.3879468591383772
6230,0.44182052842522623
6231,0.16379161633182565
6232,0.11395087323225775
6233,0.1035216831534472
6234,0.08483101436518274
6235,0.11108182492789437
6236,0.14655840068441078
6237,0.2538394277369844
6238,0.1985711967697924
6239,0.18532404460640398
6240,0.39610015955155464
6241,0.36367042023588525
6242,0.12945596133922485
6243,0.08851140868844669
6244,0.08144455987526385
6245,0.13809483614392307
6246,0.13358205968911585
6247,0.13893005329585725
6248,0.21633592514355712
6249,0.34040594965494225
6250,0.269273932847809
6251,0.2992923182747651
6252,0.2244064414618655
6253,0.1298178522539108
6254,0.08452108399911638
6255,0.08140420419354653
6256,0.07462878943913918
6257,0.10294548326471423
6258,0.14895855193450716
6259,0.2300698995271305
6260,0.3111096079337999
6261,0.3445036191587005
6262,0.3445036191587005
6263,0.24485991124425835
6264,0.1826445317906242
6265,0.13039670879461304
6266,0.07684533017692045
6267,0.10966850456605214
6268,0.10730417807307446
6269,0.11358715468958266
6270,0.19814680278837352
6271,0.23377883620433132
6272,0.3283002461468364
6273,0.3310076541651893
6274,0.3800869929754019
6275,0.25018012562785497
6276,0.14516736874742875
6277,0.14516736874742875
6278,0.09164679495837869
6279,0.09164679495837869
6280,0.08051852423454237
6281,0.08051852423454237
6282,0.09477820225361984
6283,0.09477820225361984
6284,0.10688181210799055
6285,0.10688181210799055
6286,0.12501688116847337
6287,0.12501688116847337
6288,0.1869578697931992
6289,0.1869578697931992
6290,0.28225420645649174
6291,0.28225420645649174
6292,0.3769614198825469
6293,0.3769614198825469
6294,0.3525481864413648
6295,0.3525481864413648
6296,0.28040664533235915
6297,0.28040664533235915
6298,0.24110082640964806
6299,0.25727569104165565
6300,0.2690337660486425
6301,0.19704661011098001
6302,0.20147708762219327
6303,0.19658305841737303
6304,0.1897944272627488
6305,0.218057780461602
6306,0.21611622146355117
6307,0.2502906914793714
6308,0.24884976459703104
6309,0.2782267484236004
6310,0.24876445042657383
6311,0.23397577500898764
6312,0.19381490403083296
6313,0.17883751207991774
6314,0.19643998963419865
6315,0.21398007418835224
6316,0.19711399210174832
6317,0.20626809224399034
6318,0.19332707366669766
6319,0.2685949773285002
6320,0.257050372751453
6321,0.2357447908467208
6322,0.24384141647798854
6323,0.23484063871867075
6324,0.2293643160626933
6325,0.20611259720409666
6326,0.18830225657911948
6327,0.2190605597395664
6328,0.19034863664498458
6329,0.20341949526833603
6330,0.2199571005508531
6331,0.26869433390100295
6332,0.22014996765548878
6333,0.27308866211140986
6334,0.25489457981170693
6335,0.22494198060831244
6336,0.21415985573383975
6337,0.21589732469591094
6338,0.19420268602516483
6339,0.1774293518906805
6340,0.18452043756747413
6341,0.18750623634789415
6342,0.20728158573832317
6343,0.28265545112435525
6344,0.2733253292505335
6345,0.23323975955012455
6346,0.2549626411794209
6347,0.23566212118515925
6348,0.19635057620193744
6349,0.23357676192490381
6350,0.17333164784108535
6351,0.15651710165971774
6352,0.1902087308379945
6353,0.19332547553896687
6354,0.24956177287613465
6355,0.29069017136873765
6356,0.39617186138799143
6357,0.26775259731452233
6358,0.22074611937482216
6359,0.20235852528366716
6360,0.18068097156585336
6361,0.18068097156585336
6362,0.17821612624390124
6363,0.19836274947938304
6364,0.17065444276174058
6365,0.20100396254502528
6366,0.22463342698672317
6367,0.2922103715242848
6368,0.33644160975660753
6369,0.2835631541846524
6370,0.26076757251823596
6371,0.24110082640964806
6372,0.25727569104165565
6373,0.2690337660486425
6374,0.19704661011098001
6375,0.20147708762219327
6376,0.19658305841737303
6377,0.1897944272627488
6378,0.218057780461602
6379,0.21611622146355117
6380,0.24645337482059498
6381,0.2450124479382546
6382,0.2782267484236004
6383,0.24876445042657383
6384,0.23397577500898764
6385,0.19381490403083296
6386,0.17883751207991774
6387,0.19643998963419865
6388,0.21398007418835224
6389,0.19711399210174832
6390,0.20626809224399034
6391,0.19332707366669766
6392,0.2685949773285002
6393,0.257050372751453
6394,0.2357447908467208
6395,0.24384141647798854
6396,0.23484063871867075
6397,0.2293643160626933
6398,0.20611259720409666
6399,0.21739627136917317
6400,0.2190605597395664
6401,0.19034863664498458
6402,0.20341949526833603
6403,0.2199571005508531
6404,0.26869433390100295
6405,0.22014996765548878
6406,0.27308866211140986
6407,0.25489457981170693
6408,0.22494198060831244
6409,0.21415985573383975
6410,0.21589732469591094
